date,game_id,competition_id,season,home_team,away_team,home_goals,away_goals
1967-05-20,1966-67:de.1:282:MSV Duisburg:Hannover 96,de.1,1966-67,MSV Duisburg,Hannover 96,3,0
1967-05-20,1966-67:de.1:283:Werder Bremen:Eintracht Frankfurt,de.1,1966-67,Werder Bremen,Eintracht Frankfurt,3,0
1967-05-20,1966-67:de.1:284:1. FC Köln:Rot-Weiss Essen,de.1,1966-67,1. FC Köln,Rot-Weiss Essen,2,1
1967-05-20,1966-67:de.1:285:FC Schalke 04:Fortuna Düsseldorf,de.1,1966-67,FC Schalke 04,Fortuna Düsseldorf,2,1
1967-05-20,1966-67:de.1:286:1. FC Kaiserslautern:Bayern München,de.1,1966-67,1. FC Kaiserslautern,Bayern München,1,0
1967-05-20,1966-67:de.1:287:Borussia Dortmund:Hamburger SV,de.1,1966-67,Borussia Dortmund,Hamburger SV,7,0
1967-05-20,1966-67:de.1:288:VfB Stuttgart:Karlsruher SC,de.1,1966-67,VfB Stuttgart,Karlsruher SC,2,0
1967-05-27,1966-67:de.1:289:Werder Bremen:TSV 1860 München,de.1,1966-67,Werder Bremen,TSV 1860 München,2,4
1967-05-27,1966-67:de.1:290:Bayern München:Hamburger SV,de.1,1966-67,Bayern München,Hamburger SV,3,1
1967-05-27,1966-67:de.1:291:1. FC Nürnberg:1. FC Köln,de.1,1966-67,1. FC Nürnberg,1. FC Köln,1,1
1967-05-27,1966-67:de.1:292:Fortuna Düsseldorf:1. FC Kaiserslautern,de.1,1966-67,Fortuna Düsseldorf,1. FC Kaiserslautern,3,1
1967-05-27,1966-67:de.1:293:Rot-Weiss Essen:Eintracht Braunschweig,de.1,1966-67,Rot-Weiss Essen,Eintracht Braunschweig,0,0
1967-05-27,1966-67:de.1:294:Hannover 96:FC Schalke 04,de.1,1966-67,Hannover 96,FC Schalke 04,1,2
1967-05-27,1966-67:de.1:295:Bor. Mönchengladbach:VfB Stuttgart,de.1,1966-67,Bor. Mönchengladbach,VfB Stuttgart,1,2
1967-05-27,1966-67:de.1:296:Karlsruher SC:MSV Duisburg,de.1,1966-67,Karlsruher SC,MSV Duisburg,3,0
1967-05-27,1966-67:de.1:297:Eintracht Frankfurt:Borussia Dortmund,de.1,1966-67,Eintracht Frankfurt,Borussia Dortmund,3,3
1967-06-03,1966-67:de.1:298:TSV 1860 München:Eintracht Frankfurt,de.1,1966-67,TSV 1860 München,Eintracht Frankfurt,2,1
1967-06-03,1966-67:de.1:299:Borussia Dortmund:Bayern München,de.1,1966-67,Borussia Dortmund,Bayern München,4,0
1967-06-03,1966-67:de.1:300:1. FC Köln:Werder Bremen,de.1,1966-67,1. FC Köln,Werder Bremen,4,1
1967-06-03,1966-67:de.1:301:Hamburger SV:Fortuna Düsseldorf,de.1,1966-67,Hamburger SV,Fortuna Düsseldorf,2,1
1967-06-03,1966-67:de.1:302:Eintracht Braunschweig:1. FC Nürnberg,de.1,1966-67,Eintracht Braunschweig,1. FC Nürnberg,4,1
1967-06-03,1966-67:de.1:303:1. FC Kaiserslautern:Hannover 96,de.1,1966-67,1. FC Kaiserslautern,Hannover 96,1,0
1967-06-03,1966-67:de.1:304:VfB Stuttgart:Rot-Weiss Essen,de.1,1966-67,VfB Stuttgart,Rot-Weiss Essen,1,0
1967-06-03,1966-67:de.1:305:FC Schalke 04:Karlsruher SC,de.1,1966-67,FC Schalke 04,Karlsruher SC,1,3
1967-06-03,1966-67:de.1:306:MSV Duisburg:Bor. Mönchengladbach,de.1,1966-67,MSV Duisburg,Bor. Mönchengladbach,1,3
1967-08-18,1967-68:de.1:1:MSV Duisburg:Borussia Dortmund,de.1,1967-68,MSV Duisburg,Borussia Dortmund,2,2
1967-08-19,1967-68:de.1:2:TSV 1860 München:Eintracht Braunschweig,de.1,1967-68,TSV 1860 München,Eintracht Braunschweig,1,0
1967-08-19,1967-68:de.1:3:FC Schalke 04:Bor. Mönchengladbach,de.1,1967-68,FC Schalke 04,Bor. Mönchengladbach,3,4
1967-08-19,1967-68:de.1:4:VfB Stuttgart:Eintracht Frankfurt,de.1,1967-68,VfB Stuttgart,Eintracht Frankfurt,4,0
1967-08-19,1967-68:de.1:5:Alemannia Aachen:Bayern München,de.1,1967-68,Alemannia Aachen,Bayern München,0,4
1967-08-19,1967-68:de.1:6:1. FC Nürnberg:Karlsruher SC,de.1,1967-68,1. FC Nürnberg,Karlsruher SC,2,0
1967-08-19,1967-68:de.1:7:Hannover 96:1. FC Köln,de.1,1967-68,Hannover 96,1. FC Köln,3,0
1967-08-19,1967-68:de.1:8:1. FC Kaiserslautern:VfB Borussia Neunkirchen,de.1,1967-68,1. FC Kaiserslautern,VfB Borussia Neunkirchen,2,1
1967-08-19,1967-68:de.1:9:Werder Bremen:Hamburger SV,de.1,1967-68,Werder Bremen,Hamburger SV,1,4
1967-08-26,1967-68:de.1:10:Eintracht Frankfurt:Werder Bremen,de.1,1967-68,Eintracht Frankfurt,Werder Bremen,5,3
1967-08-26,1967-68:de.1:11:Karlsruher SC:MSV Duisburg,de.1,1967-68,Karlsruher SC,MSV Duisburg,0,2
1967-08-26,1967-68:de.1:12:VfB Borussia Neunkirchen:1. FC Nürnberg,de.1,1967-68,VfB Borussia Neunkirchen,1. FC Nürnberg,2,2
1967-08-26,1967-68:de.1:13:Eintracht Braunschweig:FC Schalke 04,de.1,1967-68,Eintracht Braunschweig,FC Schalke 04,1,0
1967-08-26,1967-68:de.1:14:Hamburger SV:1. FC Kaiserslautern,de.1,1967-68,Hamburger SV,1. FC Kaiserslautern,1,1
1967-08-26,1967-68:de.1:15:1. FC Köln:TSV 1860 München,de.1,1967-68,1. FC Köln,TSV 1860 München,1,0
1967-08-26,1967-68:de.1:16:Bayern München:Hannover 96,de.1,1967-68,Bayern München,Hannover 96,1,0
1967-08-26,1967-68:de.1:17:Bor. Mönchengladbach:VfB Stuttgart,de.1,1967-68,Bor. Mönchengladbach,VfB Stuttgart,1,1
1967-08-26,1967-68:de.1:18:Borussia Dortmund:Alemannia Aachen,de.1,1967-68,Borussia Dortmund,Alemannia Aachen,1,0
1967-09-02,1967-68:de.1:19:MSV Duisburg:VfB Borussia Neunkirchen,de.1,1967-68,MSV Duisburg,VfB Borussia Neunkirchen,3,1
1967-09-02,1967-68:de.1:20:VfB Stuttgart:Eintracht Braunschweig,de.1,1967-68,VfB Stuttgart,Eintracht Braunschweig,0,0
1967-09-02,1967-68:de.1:21:Hannover 96:Borussia Dortmund,de.1,1967-68,Hannover 96,Borussia Dortmund,2,2
1967-09-02,1967-68:de.1:22:Werder Bremen:Bor. Mönchengladbach,de.1,1967-68,Werder Bremen,Bor. Mönchengladbach,0,4
1967-09-02,1967-68:de.1:23:1. FC Kaiserslautern:Eintracht Frankfurt,de.1,1967-68,1. FC Kaiserslautern,Eintracht Frankfurt,1,1
1967-09-02,1967-68:de.1:24:1. FC Nürnberg:Hamburger SV,de.1,1967-68,1. FC Nürnberg,Hamburger SV,4,0
1967-09-02,1967-68:de.1:25:Alemannia Aachen:Karlsruher SC,de.1,1967-68,Alemannia Aachen,Karlsruher SC,2,1
1967-09-02,1967-68:de.1:26:FC Schalke 04:TSV 1860 München,de.1,1967-68,FC Schalke 04,TSV 1860 München,0,0
1967-09-02,1967-68:de.1:27:Bayern München:1. FC Köln,de.1,1967-68,Bayern München,1. FC Köln,0,3
1967-09-09,1967-68:de.1:28:VfB Borussia Neunkirchen:Alemannia Aachen,de.1,1967-68,VfB Borussia Neunkirchen,Alemannia Aachen,0,1
1967-09-09,1967-68:de.1:29:Eintracht Braunschweig:Werder Bremen,de.1,1967-68,Eintracht Braunschweig,Werder Bremen,0,3
1967-09-09,1967-68:de.1:30:1. FC Köln:FC Schalke 04,de.1,1967-68,1. FC Köln,FC Schalke 04,7,0
1967-09-09,1967-68:de.1:31:TSV 1860 München:VfB Stuttgart,de.1,1967-68,TSV 1860 München,VfB Stuttgart,3,3
1967-09-09,1967-68:de.1:32:Eintracht Frankfurt:1. FC Nürnberg,de.1,1967-68,Eintracht Frankfurt,1. FC Nürnberg,1,2
1967-09-09,1967-68:de.1:33:Hamburger SV:MSV Duisburg,de.1,1967-68,Hamburger SV,MSV Duisburg,1,3
1967-09-09,1967-68:de.1:34:Bor. Mönchengladbach:1. FC Kaiserslautern,de.1,1967-68,Bor. Mönchengladbach,1. FC Kaiserslautern,8,2
1967-09-09,1967-68:de.1:35:Karlsruher SC:Hannover 96,de.1,1967-68,Karlsruher SC,Hannover 96,3,1
1967-09-09,1967-68:de.1:36:Borussia Dortmund:Bayern München,de.1,1967-68,Borussia Dortmund,Bayern München,6,3
1967-09-13,1967-68:de.1:37:Borussia Dortmund:1. FC Köln,de.1,1967-68,Borussia Dortmund,1. FC Köln,2,0
1967-09-13,1967-68:de.1:38:1. FC Kaiserslautern:Eintracht Braunschweig,de.1,1967-68,1. FC Kaiserslautern,Eintracht Braunschweig,2,2
1967-09-13,1967-68:de.1:39:Hannover 96:VfB Borussia Neunkirchen,de.1,1967-68,Hannover 96,VfB Borussia Neunkirchen,2,0
1967-09-13,1967-68:de.1:40:1. FC Nürnberg:Bor. Mönchengladbach,de.1,1967-68,1. FC Nürnberg,Bor. Mönchengladbach,1,0
1967-09-13,1967-68:de.1:41:MSV Duisburg:Eintracht Frankfurt,de.1,1967-68,MSV Duisburg,Eintracht Frankfurt,0,1
1967-09-13,1967-68:de.1:42:Alemannia Aachen:Hamburger SV,de.1,1967-68,Alemannia Aachen,Hamburger SV,2,0
1967-09-13,1967-68:de.1:43:Werder Bremen:TSV 1860 München,de.1,1967-68,Werder Bremen,TSV 1860 München,2,2
1967-09-13,1967-68:de.1:44:Bayern München:Karlsruher SC,de.1,1967-68,Bayern München,Karlsruher SC,3,0
1967-09-13,1967-68:de.1:45:VfB Stuttgart:FC Schalke 04,de.1,1967-68,VfB Stuttgart,FC Schalke 04,2,0
1967-09-16,1967-68:de.1:46:Bor. Mönchengladbach:MSV Duisburg,de.1,1967-68,Bor. Mönchengladbach,MSV Duisburg,1,1
1967-09-16,1967-68:de.1:47:1. FC Köln:VfB Stuttgart,de.1,1967-68,1. FC Köln,VfB Stuttgart,2,2
1967-09-16,1967-68:de.1:48:Karlsruher SC:Borussia Dortmund,de.1,1967-68,Karlsruher SC,Borussia Dortmund,2,0
1967-09-16,1967-68:de.1:49:FC Schalke 04:Werder Bremen,de.1,1967-68,FC Schalke 04,Werder Bremen,0,2
1967-09-16,1967-68:de.1:50:VfB Borussia Neunkirchen:Bayern München,de.1,1967-68,VfB Borussia Neunkirchen,Bayern München,1,1
1967-09-16,1967-68:de.1:51:TSV 1860 München:1. FC Kaiserslautern,de.1,1967-68,TSV 1860 München,1. FC Kaiserslautern,0,3
1967-09-16,1967-68:de.1:52:Eintracht Frankfurt:Alemannia Aachen,de.1,1967-68,Eintracht Frankfurt,Alemannia Aachen,1,1
1967-09-16,1967-68:de.1:53:Hamburger SV:Hannover 96,de.1,1967-68,Hamburger SV,Hannover 96,2,3
1967-09-16,1967-68:de.1:54:Eintracht Braunschweig:1. FC Nürnberg,de.1,1967-68,Eintracht Braunschweig,1. FC Nürnberg,0,3
1967-09-22,1967-68:de.1:55:MSV Duisburg:Eintracht Braunschweig,de.1,1967-68,MSV Duisburg,Eintracht Braunschweig,2,3
1967-09-23,1967-68:de.1:56:Borussia Dortmund:VfB Borussia Neunkirchen,de.1,1967-68,Borussia Dortmund,VfB Borussia Neunkirchen,6,0
1967-09-23,1967-68:de.1:57:Karlsruher SC:1. FC Köln,de.1,1967-68,Karlsruher SC,1. FC Köln,0,1
1967-09-23,1967-68:de.1:58:Werder Bremen:VfB Stuttgart,de.1,1967-68,Werder Bremen,VfB Stuttgart,3,1
1967-09-23,1967-68:de.1:59:1. FC Kaiserslautern:FC Schalke 04,de.1,1967-68,1. FC Kaiserslautern,FC Schalke 04,1,0
1967-09-23,1967-68:de.1:60:Bayern München:Hamburger SV,de.1,1967-68,Bayern München,Hamburger SV,1,0
1967-09-23,1967-68:de.1:61:1. FC Nürnberg:TSV 1860 München,de.1,1967-68,1. FC Nürnberg,TSV 1860 München,1,1
1967-09-23,1967-68:de.1:62:Alemannia Aachen:Bor. Mönchengladbach,de.1,1967-68,Alemannia Aachen,Bor. Mönchengladbach,0,0
1967-09-23,1967-68:de.1:63:Hannover 96:Eintracht Frankfurt,de.1,1967-68,Hannover 96,Eintracht Frankfurt,2,1
1967-09-30,1967-68:de.1:64:TSV 1860 München:MSV Duisburg,de.1,1967-68,TSV 1860 München,MSV Duisburg,0,1
1967-09-30,1967-68:de.1:65:1. FC Köln:Werder Bremen,de.1,1967-68,1. FC Köln,Werder Bremen,1,4
1967-09-30,1967-68:de.1:66:VfB Borussia Neunkirchen:Karlsruher SC,de.1,1967-68,VfB Borussia Neunkirchen,Karlsruher SC,3,2
1967-09-30,1967-68:de.1:67:Hamburger SV:Borussia Dortmund,de.1,1967-68,Hamburger SV,Borussia Dortmund,3,2
1967-09-30,1967-68:de.1:68:FC Schalke 04:1. FC Nürnberg,de.1,1967-68,FC Schalke 04,1. FC Nürnberg,0,0
1967-09-30,1967-68:de.1:69:Eintracht Frankfurt:Bayern München,de.1,1967-68,Eintracht Frankfurt,Bayern München,2,3
1967-09-30,1967-68:de.1:70:Bor. Mönchengladbach:Hannover 96,de.1,1967-68,Bor. Mönchengladbach,Hannover 96,5,1
1967-09-30,1967-68:de.1:71:Eintracht Braunschweig:Alemannia Aachen,de.1,1967-68,Eintracht Braunschweig,Alemannia Aachen,2,0
1967-10-06,1967-68:de.1:72:VfB Stuttgart:1. FC Kaiserslautern,de.1,1967-68,VfB Stuttgart,1. FC Kaiserslautern,0,1
1967-10-14,1967-68:de.1:73:Bayern München:Bor. Mönchengladbach,de.1,1967-68,Bayern München,Bor. Mönchengladbach,3,1
1967-10-14,1967-68:de.1:74:MSV Duisburg:FC Schalke 04,de.1,1967-68,MSV Duisburg,FC Schalke 04,1,1
1967-10-14,1967-68:de.1:75:Hannover 96:Eintracht Braunschweig,de.1,1967-68,Hannover 96,Eintracht Braunschweig,1,1
1967-10-14,1967-68:de.1:76:Borussia Dortmund:Eintracht Frankfurt,de.1,1967-68,Borussia Dortmund,Eintracht Frankfurt,2,1
1967-10-14,1967-68:de.1:77:1. FC Nürnberg:VfB Stuttgart,de.1,1967-68,1. FC Nürnberg,VfB Stuttgart,5,1
1967-10-14,1967-68:de.1:78:Karlsruher SC:Hamburger SV,de.1,1967-68,Karlsruher SC,Hamburger SV,2,1
1967-10-14,1967-68:de.1:79:1. FC Kaiserslautern:Werder Bremen,de.1,1967-68,1. FC Kaiserslautern,Werder Bremen,2,2
1967-10-14,1967-68:de.1:80:VfB Borussia Neunkirchen:1. FC Köln,de.1,1967-68,VfB Borussia Neunkirchen,1. FC Köln,2,1
1967-10-14,1967-68:de.1:81:Alemannia Aachen:TSV 1860 München,de.1,1967-68,Alemannia Aachen,TSV 1860 München,3,3
1967-10-21,1967-68:de.1:82:Werder Bremen:1. FC Nürnberg,de.1,1967-68,Werder Bremen,1. FC Nürnberg,0,4
1967-10-21,1967-68:de.1:83:TSV 1860 München:Hannover 96,de.1,1967-68,TSV 1860 München,Hannover 96,3,1
1967-10-21,1967-68:de.1:84:Eintracht Braunschweig:Bayern München,de.1,1967-68,Eintracht Braunschweig,Bayern München,1,0
1967-10-21,1967-68:de.1:85:1. FC Köln:1. FC Kaiserslautern,de.1,1967-68,1. FC Köln,1. FC Kaiserslautern,5,0
1967-10-21,1967-68:de.1:86:Hamburger SV:VfB Borussia Neunkirchen,de.1,1967-68,Hamburger SV,VfB Borussia Neunkirchen,0,0
1967-10-21,1967-68:de.1:87:Eintracht Frankfurt:Karlsruher SC,de.1,1967-68,Eintracht Frankfurt,Karlsruher SC,2,0
1967-10-21,1967-68:de.1:88:VfB Stuttgart:MSV Duisburg,de.1,1967-68,VfB Stuttgart,MSV Duisburg,3,0
1967-10-21,1967-68:de.1:89:Bor. Mönchengladbach:Borussia Dortmund,de.1,1967-68,Bor. Mönchengladbach,Borussia Dortmund,2,2
1967-10-21,1967-68:de.1:90:FC Schalke 04:Alemannia Aachen,de.1,1967-68,FC Schalke 04,Alemannia Aachen,2,1
1967-10-28,1967-68:de.1:91:Bayern München:TSV 1860 München,de.1,1967-68,Bayern München,TSV 1860 München,2,2
1967-10-28,1967-68:de.1:92:Borussia Dortmund:Eintracht Braunschweig,de.1,1967-68,Borussia Dortmund,Eintracht Braunschweig,0,1
1967-10-28,1967-68:de.1:93:Hannover 96:FC Schalke 04,de.1,1967-68,Hannover 96,FC Schalke 04,2,1
1967-10-28,1967-68:de.1:94:Karlsruher SC:Bor. Mönchengladbach,de.1,1967-68,Karlsruher SC,Bor. Mönchengladbach,3,2
1967-10-28,1967-68:de.1:95:MSV Duisburg:Werder Bremen,de.1,1967-68,MSV Duisburg,Werder Bremen,1,1
1967-10-28,1967-68:de.1:96:VfB Borussia Neunkirchen:Eintracht Frankfurt,de.1,1967-68,VfB Borussia Neunkirchen,Eintracht Frankfurt,2,2
1967-10-28,1967-68:de.1:97:1. FC Nürnberg:1. FC Kaiserslautern,de.1,1967-68,1. FC Nürnberg,1. FC Kaiserslautern,4,1
1967-10-28,1967-68:de.1:98:Hamburger SV:1. FC Köln,de.1,1967-68,Hamburger SV,1. FC Köln,3,1
1967-10-28,1967-68:de.1:99:Alemannia Aachen:VfB Stuttgart,de.1,1967-68,Alemannia Aachen,VfB Stuttgart,3,2
1967-11-04,1967-68:de.1:100:FC Schalke 04:Bayern München,de.1,1967-68,FC Schalke 04,Bayern München,0,1
1967-11-04,1967-68:de.1:101:Eintracht Frankfurt:Hamburger SV,de.1,1967-68,Eintracht Frankfurt,Hamburger SV,1,1
1967-11-04,1967-68:de.1:102:Eintracht Braunschweig:Karlsruher SC,de.1,1967-68,Eintracht Braunschweig,Karlsruher SC,1,0
1967-11-04,1967-68:de.1:103:Bor. Mönchengladbach:VfB Borussia Neunkirchen,de.1,1967-68,Bor. Mönchengladbach,VfB Borussia Neunkirchen,10,0
