league_id,season,stage,source_code,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,AvgCA,AvgCD,AvgCH,B365CA,B365CD,B365CH,BFECA,BFECD,BFECH,Country,League,MaxCA,MaxCD,MaxCH,PSCA,PSCD,PSCH,Season
NOR_Eliteserien,2021,regular_league,NOR,25/06/2021,17:00,Sarpsborg 08,Viking,1,2,A,3.63,3.49,2.01,,,,,,,Norway,Eliteserien,3.94,3.64,2.22,3.82,3.64,2.03,2021
NOR_Eliteserien,2021,regular_league,NOR,25/06/2021,19:00,Lillestrom,Rosenborg,2,0,H,2.54,3.38,2.69,,,,,,,Norway,Eliteserien,2.66,3.5,2.9,2.64,3.48,2.77,2021
NOR_Eliteserien,2021,regular_league,NOR,27/06/2021,17:00,Bodo/Glimt,Stabaek,4,1,H,13.78,8.06,1.16,,,,,,,Norway,Eliteserien,17,8.91,1.21,15.01,8.76,1.17,2021
NOR_Eliteserien,2021,regular_league,NOR,30/06/2021,17:00,Molde,Stromsgodset,3,0,H,9.42,6.42,1.26,,,,,,,Norway,Eliteserien,11,7,1.32,9.88,6.61,1.27,2021
NOR_Eliteserien,2021,regular_league,NOR,30/06/2021,17:00,Rosenborg,Haugesund,0,0,D,4.53,3.87,1.72,,,,,,,Norway,Eliteserien,5.1,4.2,1.8,4.9,4.13,1.71,2021
NOR_Eliteserien,2021,regular_league,NOR,30/06/2021,17:00,Sandefjord,Bodo/Glimt,1,0,H,1.87,3.77,3.84,,,,,,,Norway,Eliteserien,1.96,4.05,5.25,1.93,3.88,3.97,2021
NOR_Eliteserien,2021,regular_league,NOR,30/06/2021,17:00,Tromso,Kristiansund,0,0,D,3.5,3.41,2.08,,,,,,,Norway,Eliteserien,3.78,3.54,2.3,3.71,3.52,2.11,2021
NOR_Eliteserien,2021,regular_league,NOR,30/06/2021,17:00,Viking,Stabaek,3,3,D,5.55,4.54,1.52,,,,,,,Norway,Eliteserien,6.03,4.78,1.59,6.03,4.74,1.53,2021
NOR_Eliteserien,2021,regular_league,NOR,30/06/2021,19:00,Brann,Lillestrom,1,1,D,2.9,3.41,2.37,,,,,,,Norway,Eliteserien,3.06,3.6,2.51,3.03,3.6,2.38,2021
NOR_Eliteserien,2021,regular_league,NOR,01/07/2021,17:00,Mjondalen,Odd,1,2,A,2.67,3.27,2.63,,,,,,,Norway,Eliteserien,2.9,3.5,2.8,2.8,3.33,2.7,2021
NOR_Eliteserien,2021,regular_league,NOR,01/07/2021,19:00,Valerenga,Sarpsborg 08,4,1,H,7.02,4.5,1.44,,,,,,,Norway,Eliteserien,7.7,4.75,1.54,7.43,4.7,1.46,2021
NOR_Eliteserien,2021,regular_league,NOR,03/07/2021,14:00,Bodo/Glimt,Viking,2,2,D,7.69,5.99,1.31,,,,,,,Norway,Eliteserien,9.5,6.4,1.48,7.93,6.27,1.33,2021
NOR_Eliteserien,2021,regular_league,NOR,04/07/2021,14:00,Stabaek,Sandefjord,0,2,A,3.04,3.47,2.26,,,,,,,Norway,Eliteserien,3.45,3.7,2.35,3.18,3.64,2.28,2021
NOR_Eliteserien,2021,regular_league,NOR,04/07/2021,17:00,Haugesund,Tromso,3,0,H,4.29,3.47,1.86,,,,,,,Norway,Eliteserien,4.6,3.9,1.91,4.6,3.53,1.89,2021
